title,category,start_datetime_local,end_datetime_local,location_name,address_text,city,source,source_url,scraped_at,start_dt,end_dt,start_date,start_hour
El dìa de los muertos,,2025-10-31T00:00:00+01:00,,Hollywood Rythmoteque,"Corso Como, 15, Milano, Garibaldi",Milan,milanotoday,https://www.milanotoday.it/eventi/el-dia-de-los-muertos-hollywood-rythmoteque-milano.html,2025-12-22T15:50:10.214209+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
El tobi en milano | Stand up comedy de barrio | gira europea,,2025-12-13T00:00:00+01:00,,the hemp club,"Via Roggia Scagna, 7, Milano, Turro",Milan,milanotoday,https://www.milanotoday.it/eventi/el-tobi-en-milano-stand-up-comedy-de-barrio-gira-europea-el-tobi.html,2025-12-22T15:50:13.016447+01:00,2025-12-13 00:00:00+01:00,,2025-12-13,0.0
Elab education expo 2025,,2025-10-18T00:00:00+02:00,,Hotel nhow Milano,"Via Tortona, 35, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/elab-education-expo-2025.html,2025-12-22T15:50:15.290745+01:00,2025-10-18 00:00:00+02:00,,2025-10-18,0.0
"Elementi 2025, il festival della pizza e della musica",Elementi 2025,2025-06-13T00:00:00+02:00,,Mare Culturale Urbano,"Via Quinto Cenni, 11, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/elementi-2025-festival-pizza.html,2025-12-22T15:50:17.708546+01:00,2025-06-13 00:00:00+02:00,,2025-06-13,0.0
"""elite"" al play club milano: il 21 giugno un sabato di classe tra musica e stile",,2025-06-21T00:00:00+02:00,,Play Club,"Viale Monte Grappa, 14, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/elite-al-play-club-milano-il-21-giugno-un-sabato-di-classe-tra-musica-e-stile-dj-set.html,2025-12-22T15:50:19.749021+01:00,2025-06-21 00:00:00+02:00,,2025-06-21,0.0
"Un nuovo modo di vivere l’energia: tra consulenza, relax e innovazione",Edison,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/energy-cafe-halloween-ottobre-2025.html,2025-12-22T15:50:22.799020+01:00,,,,
Enzo Arnone: il teatro delle strade,,2025-02-10T00:00:00+01:00,,Litostudio,"Via Giuseppe Ripamonti, 110, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/enzo-arnone-il-teatro-delle-strade-enzo-arnone.html,2025-12-22T15:50:25.503370+01:00,2025-02-10 00:00:00+01:00,,2025-02-10,0.0
Equilibrio. Energia. benessere. Giornata di appuntamenti gratuiti per il benessere a 360°,,2025-01-07T00:00:00+01:00,,STEP - Futurability District,"Piazza Adriano Olivetti, 1, Milano, Ortles",Milan,milanotoday,https://www.milanotoday.it/eventi/equilibrio-energia-benessere-giornata-di-appuntamenti-gratuiti-per-il-benessere-a-360-12705016.html,2025-12-22T15:50:28.695565+01:00,2025-01-07 00:00:00+01:00,,2025-01-07,0.0
Ercole Pignatelli. Materia/metamorfosi. Dialogo,,2025-06-25T00:00:00+02:00,,MA-EC Gallery,"Via Santa Maria Valle, 2, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/ercole-pignatelli-materia-metamorfosi-dialogo-ercole-pignatelli.html,2025-12-22T15:50:31.451216+01:00,2025-06-25 00:00:00+02:00,,2025-06-25,0.0
La nuova escape room alla scoperta di un museo di Milano,Museo Bagatti Valsecchi,2025-02-28T00:00:00+01:00,,Museo Bagatti Valsecchi,"Via Gesù, 5, Milano, Montenapoleone",Milan,milanotoday,https://www.milanotoday.it/eventi/escape-room-museo-bagatti-valsecchi.html,2025-12-22T15:50:34.499672+01:00,2025-02-28 00:00:00+01:00,,2025-02-28,0.0
Esperando tributo a Carlos Santana,,2025-05-30T00:00:00+02:00,,Armònia Music Bar,"Via Armando Diaz, 16, Opera, ",Milan,milanotoday,https://www.milanotoday.it/eventi/esperando-tributo-a-carlos-santana-esperando-tributo-a-santana.html,2025-12-22T15:50:37.359721+01:00,2025-05-30 00:00:00+02:00,,2025-05-30,0.0
"Esperanto, la lingua dell'amicizia",,2025-11-15T00:00:00+01:00,,CAM Garibaldi,"Corso Garibaldi, 27, Milano, Porta Volta",Milan,milanotoday,https://www.milanotoday.it/eventi/esperanto-la-lingua-dell-amicizia-lucia-spezzano-13159839.html,2025-12-22T15:50:40.273771+01:00,2025-11-15 00:00:00+01:00,,2025-11-15,0.0
Estate al Castello 2025: programma e ospiti della rassegna estiva di musica e teatro,Estate al Castello 2025,2025-06-21T00:00:00+02:00,,"Cortile delle Armi, Castello Sforzesco","Piazza Castello, Milano, Castello",Milan,milanotoday,https://www.milanotoday.it/eventi/estate-al-castello-2025-programma.html,2025-12-22T15:50:42.349254+01:00,2025-06-21 00:00:00+02:00,,2025-06-21,0.0
"Estate al Castello, 25 film all'aperto (gratis) per tutto il mese di agosto",Estate al Castello,2025-03-08T00:00:00+01:00,,"Cortile delle Armi, Castello Sforzesco",", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/estate-al-castello-film-all-aperto-cinema-gratis.html,2025-12-22T15:50:44.973020+01:00,2025-03-08 00:00:00+01:00,,2025-03-08,0.0
"BiM Summer Opening: l'estate di Bicocca tra arte, musica e cinema",Bicocca,2025-05-06T00:00:00+02:00,,Bicocca Pavilion,"Bicocca Pavilion, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/estate-bim-bicocca-inaugurazione-spazio.html,2025-12-22T15:50:47.615788+01:00,2025-05-06 00:00:00+02:00,,2025-05-06,0.0
ethereal realms part 1 - the origins esposizione personale di will paucar,,2025-07-11T00:00:00+02:00,,Centro Internazionale Brera,"Via Marco Formentini, 10, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/ethereal-realms-part-1-the-origins-esposizione-personale-di-will-paucar-will-paucar.html,2025-12-22T15:50:51.182093+01:00,2025-07-11 00:00:00+02:00,,2025-07-11,0.0
Euroclub: dj set al Circolo Magnolia,,2025-10-24T00:00:00+02:00,,Circolo Magnolia,"Via Circonvallazione Idroscalo, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/euroclub-dj-set-al-circolo-magnolia-euroclub.html,2025-12-22T15:50:54.069924+01:00,2025-10-24 00:00:00+02:00,,2025-10-24,0.0
Eurofil,,2025-11-15T00:00:00+01:00,,Parco Esposizioni Novegro,"Via Novegro, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/eurofil-mostra.html,2025-12-22T15:50:56.875231+01:00,2025-11-15 00:00:00+01:00,,2025-11-15,0.0
Europark per una grande giornata di solidarietà,europark,2025-02-10T00:00:00+01:00,,EuroPark Milano Idroscalo,", Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/europark-gara-solidarieta.html,2025-12-22T15:50:59.064058+01:00,2025-02-10 00:00:00+01:00,,2025-02-10,0.0
"""Il monaco che vinse l'apocalisse"" a Milano CityLife Anteo",,2025-07-25T00:00:00+02:00,,Cinema CityLife Anteo,"Piazza Tre Torri, 1L, Milano, Fiera",Milan,milanotoday,https://www.milanotoday.it/eventi/evento-a-milano-citylife-anteo.html,2025-12-22T15:51:01.743761+01:00,2025-07-25 00:00:00+02:00,,2025-07-25,0.0
evento benefico cuori che battono,,2025-10-26T00:00:00+02:00,,Teatro Fontana,"Via Gian Antonio Boltraffio, 21, Milano, Zara",Milan,milanotoday,https://www.milanotoday.it/eventi/evento-benefico-cuori-che-battono-cuori-che-battono.html,2025-12-22T15:51:04.105540+01:00,2025-10-26 00:00:00+02:00,,2025-10-26,0.0
Libri scientifici per un coinvolgente apprendimento della biologia sperimentale,,2025-11-18T00:00:00+01:00,,Virtuale,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/evento-gratuito-libri-scientifici-per-un-coinvolgente-apprendimento-della-biologia-sperimentale-prof-dr-marina-b-a-minoli-frsb-csciteach.html,2025-12-22T15:51:06.384403+01:00,2025-11-18 00:00:00+01:00,,2025-11-18,0.0
"Evento speciale film ""Il monaco che vinse l'apocalisse"" con regista e cast",,2025-06-30T00:00:00+02:00,,Cinema CityLife Anteo,"Piazza Tre Torri, 1L, Milano, Fiera",Milan,milanotoday,https://www.milanotoday.it/eventi/evento-speciale-film-il-monaco-che-vinse-l-apocalisse-con-regista-e-cast-12694720.html,2025-12-22T15:51:08.845766+01:00,2025-06-30 00:00:00+02:00,,2025-06-30,0.0
fabbrica hub - fabbrica del vapore,,2025-04-08T00:00:00+02:00,,fabbrica del vapore,"Via Giulio Cesare Procaccini, 4, Milano, Cenisio Monumentale",Milan,milanotoday,https://www.milanotoday.it/eventi/fabbrica-hub-fabbrica-del-vapore-servizi-educativi-e-accessibilita.html,2025-12-22T15:51:11.397269+01:00,2025-04-08 00:00:00+02:00,,2025-04-08,0.0
Fabio Rovazzi al The space cinema di Rozzano per commentare “Jurassic world - La rinascita” insieme al pubblico,,2025-08-07T00:00:00+02:00,,The Space Cinema,"Via Sandro Pertini, 20, Rozzano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/fabio-rovazzi-al-the-space-cinema-rozzano-per-commentare-jurassic-world-la-rinascita-insieme-al-pubblico-movie-talk-l-8-luglio-alle-ore-20-00-fabio-rovazzi.html,2025-12-22T15:51:13.587188+01:00,2025-08-07 00:00:00+02:00,,2025-08-07,0.0
Fattoria degli orrori: aperitivo con attività a tema horror,,2025-03-10T00:00:00+01:00,,Bosco dell Luna,"Via Cusago, 280, Milano, Baggio",Milan,milanotoday,https://www.milanotoday.it/eventi/fattoria-degli-orrori-aperitivo-con-attivita-a-tema-horror.html,2025-12-22T15:51:15.954963+01:00,2025-03-10 00:00:00+01:00,,2025-03-10,0.0
fedez in concerto a just me milano: un evento esclusivo il 30 maggio 2025,,2025-05-30T00:00:00+02:00,,Just Me Milano,"Viale Luigi Camoens, 2, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/fedez-in-concerto-a-just-me-milano-un-evento-esclusivo-il-30-maggio-2025.html,2025-12-22T15:51:17.816691+01:00,2025-05-30 00:00:00+02:00,,2025-05-30,0.0
Feltrinelli apre un nuovo negozio a Milano con un'inaugurazione aperta a tutti,Feltrinelli,2025-04-09T00:00:00+02:00,,Feltrinelli,"Corso Genova, 20, Milano, Porta Genova",Milan,milanotoday,https://www.milanotoday.it/eventi/feltrinelli-apre-un-nuovo-negozio-corso-genova.html,2025-12-22T15:51:20.355525+01:00,2025-04-09 00:00:00+02:00,,2025-04-09,0.0
I mitici 'Gianni 80': la festa di Giannasi dove si mangia (e si balla) tutto il giorno,Giannasi,2025-06-14T00:00:00+02:00,,Chiosco Giannasi,"Piazza Bruno Buozzi, 2, Milano, Porta Romana",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-anni-80-giannasi.html,2025-12-22T15:51:23.103305+01:00,2025-06-14 00:00:00+02:00,,2025-06-14,0.0
La festa dei mitici anni Duemila con le hit che hanno fatto la storia della musica,Papaya Beach Club,2025-02-08T00:00:00+01:00,,Papaya Beach Club,"Via Circonvallazione Idroscalo, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-anni-duemila-papaya-beach-club.html,2025-12-22T15:51:25.367577+01:00,2025-02-08 00:00:00+01:00,,2025-02-08,0.0
Birra artigianale e street food: il 'Bierfest Platz' a due passi da Milano,festa della birra,2025-06-20T00:00:00+02:00,,,"Via Privata Miramare, 15, Milano, Precotto",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-birra-2025.html,2025-12-22T15:51:27.743098+01:00,2025-06-20 00:00:00+02:00,,2025-06-20,0.0
"La festa della birra artigianale a Corsico: cibo, musica e dj-set",Corsico,2025-06-06T00:00:00+02:00,,Parco degli Alpini,", Corsico, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-birra-corsico-2025.html,2025-12-22T15:51:30.243425+01:00,2025-06-06 00:00:00+02:00,,2025-06-06,0.0
La festa della birra con street food e musica dal vivo,,2025-06-20T00:00:00+02:00,,Pro Loco Rescaldina,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-birra-rescaldina-2025.html,2025-12-22T15:51:32.635892+01:00,2025-06-20 00:00:00+02:00,,2025-06-20,0.0
Il grande show di Bob Sinclair. Orari e biglietti della festa,Bob Sinclair,2025-07-27T00:00:00+02:00,,Just Me,"Viale Luigi Camoens, 2, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-bob-sinclair-just-me.html,2025-12-22T15:51:35.666967+01:00,2025-07-27 00:00:00+02:00,,2025-07-27,0.0
"Incontri sulla magia, musica e dj set: la serata interamente dedicata alla cultura giapponese",Q-Hub,2025-05-09T00:00:00+02:00,,Q-Hub,"Via Mecenate, 76, Milano, Taliedo",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-cultura-giapponese-via-mecenate.html,2025-12-22T15:51:38.230979+01:00,2025-05-09 00:00:00+02:00,,2025-05-09,0.0
Festa dell' uva 2025,,2025-09-28T00:00:00+02:00,,CENTRO STORICO SAN COLOMBANO AL LAMBRO,"Corso Giuseppe Mazzini, San Colombano al Lambro, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-dell-uva-2025.html,2025-12-22T15:51:40.474390+01:00,2025-09-28 00:00:00+02:00,,2025-09-28,0.0
La grande festa del gin con oltre 400 etichette da scoprire,Ex macello,2025-08-29T00:00:00+02:00,,Ex Macello,"Viale Molise, 62, Milano, Ortomercato",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-gin-ex-macello-2025.html,2025-12-22T15:51:42.874906+01:00,2025-08-29 00:00:00+02:00,,2025-08-29,0.0
Tre giorni di musica in 12 stanze tematiche: a Milano il primo evento Jack Daniel's,Jack Daniel’s,2025-06-11T00:00:00+02:00,,Casual Eclettico Hotel,"Via Plinio, 2, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-jack-daniels-eclettico-hotel.html,2025-12-22T15:51:45.428560+01:00,2025-06-11 00:00:00+02:00,,2025-06-11,0.0
La grande festa di musica elettronica nel cuore di Milano,Le Cannibale,2025-08-31T00:00:00+02:00,,"Cortile delle Armi, Castello Sforzesco","Piazza Castello, Milano, Castello",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-le-cannibale-castello-sforzesco.html,2025-12-22T15:51:48.503273+01:00,2025-08-31 00:00:00+02:00,,2025-08-31,0.0
"Musica e dj set, l'ultima festa gratis all'ex Macello",Le Cannibale,2025-07-19T00:00:00+02:00,,Ex Macello,"Viale Molise, 6, Milano, Calvairate",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-musica-ex-macello-2025.html,2025-12-22T15:51:50.969239+01:00,2025-07-19 00:00:00+02:00,,2025-07-19,0.0
"Novate Milanese festeggia 25 anni “sotto la tenda”: sport inclusivo, musica e solidarietà il 22 giugno all’oratorio San Carlo",festa,2025-06-22T00:00:00+02:00,,Oratorio San Carlo,"Via Gran Paradiso, Novate Milanese, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-novate-milanese.html,2025-12-22T15:51:53.829508+01:00,2025-06-22 00:00:00+02:00,,2025-06-22,0.0
"Musica, spettacoli e dj-set: la nuova estate del Parco Tittoni",Parco Tittoni,2025-05-23T00:00:00+02:00,,"Parco Tittoni, via Lampugnani 66, Desio (MB)",", , ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-parco-tittoni-estatae-2025.html,2025-12-22T15:51:45.206264+01:00,2025-05-23 00:00:00+02:00,,2025-05-23,0.0
Pizze gourmet e pasticceria: da Eataly Smeraldo arriva la festa della pizza,Eataly,2025-11-09T00:00:00+01:00,,Eataly Milano Smeraldo,"Piazza XXV Aprile, 10, Milano, Porta Volta",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-pizza-eataly-smeraldo.html,2025-12-22T15:51:47.117637+01:00,2025-11-09 00:00:00+01:00,,2025-11-09,0.0
"Pareti di arrampicata, modellini e prove di idranti: la festa per i bambini nella caserma dei pompieri",vigili del fuoco,2025-12-10T00:00:00+01:00,,Comando dei vigili del fuoco,"Via Giulio Cesare Procaccini, Milano, Cenisio Monumentale",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-pompieri-bambini-2025.html,2025-12-22T15:51:50.445534+01:00,2025-12-10 00:00:00+01:00,,2025-12-10,0.0
"La festa di San Fermo con due settimane di musica, eventi e ottimo cibo",Cassin de' pecchi,2025-07-24T00:00:00+02:00,,Sant'Agata Martesana,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-san-fermo-cassina-de-pecchi.html,2025-12-22T15:51:53.334085+01:00,2025-07-24 00:00:00+02:00,,2025-07-24,0.0
"Arrosticini, hamburger e fritti misti: la grande festa dello street food alle porte di Milano",Idroscalo,2025-12-09T00:00:00+01:00,,"Idroscalo di Milano, ingresso da Porta Maggiore",", Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-street-food-idroscalo.html,2025-12-22T15:51:55.429728+01:00,2025-12-09 00:00:00+01:00,,2025-12-09,0.0
La grande festa (gratis) di X Factor con dj set e un ospite speciale a sorpresa,X Factor,2025-09-09T00:00:00+02:00,,Ex Macello,"Viale Molise, 62, Milano, Ortomercato",Milan,milanotoday,https://www.milanotoday.it/eventi/festa-x-factor-2025-ex-macello.html,2025-12-22T15:51:58.114083+01:00,2025-09-09 00:00:00+02:00,,2025-09-09,0.0
"Il festival dei bambini e delle bambine: laboratori, visite e una speciale caccia al tesoro (gratis)",,2025-05-24T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-bambini-bambine-2025.html,2025-12-22T15:52:00.898855+01:00,2025-05-24 00:00:00+02:00,,2025-05-24,0.0
Il festival dei burattini nel cuore di Milano: ingresso gratuito,festival burattini,2025-05-30T00:00:00+02:00,,Giardini Montanelli,"Via Palestro, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-burattini-porta-venezia-2025.html,2025-12-22T15:52:03.121951+01:00,2025-05-30 00:00:00+02:00,,2025-05-30,0.0
A Milano arriva il festival del cinema per i più piccoli,Cineteca Milano,2025-08-11T00:00:00+02:00,,Cineteca Milano,"Viale Fulvio Testi, 121, Milano, Bicocca",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-cinema-bambini-cineteca.html,2025-12-22T15:52:05.042225+01:00,2025-08-11 00:00:00+02:00,,2025-08-11,0.0
Il festival della cucina argentina con musica e birra fresca,festival cucina argentina,2025-07-30T00:00:00+02:00,,Parco Lago Nord,"Via Valassina, 200, Paderno Dugnano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-cucina-argentina-paderno-dugnano.html,2025-12-22T15:52:07.705475+01:00,2025-07-30 00:00:00+02:00,,2025-07-30,0.0
Il festival con i sapori e le musiche della Grecia (a due passi da Milano),festival della grecia,2025-07-23T00:00:00+02:00,,Parco Lago Nord,"Via Valassina, 200, Paderno Dugnano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-cucina-greca-paderno-dugnano.html,2025-12-22T15:52:10.819598+01:00,2025-07-23 00:00:00+02:00,,2025-07-23,0.0
Una settimana di cucina romana (con musica e karaoke) alle porte di Milano,Paderno Dugnano,2025-03-09T00:00:00+01:00,,Parco Lago Nord,", Paderno Dugnano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-cucina-romana-paderno-dugnano.html,2025-12-22T15:52:12.915732+01:00,2025-03-09 00:00:00+01:00,,2025-03-09,0.0
Festival del podcasting 2025,,2025-09-20T00:00:00+02:00,,Cascina Triulza Area MIND,"Via Cristina Belgioioso, 171, Milano, Roserio",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-del-podcasting-2025.html,2025-12-22T15:52:15.414921+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
Festival dell'infanzia nidi fioriti,,2025-09-20T00:00:00+02:00,,Stecca 3,"Via Gaetano de Castillia, 26, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-dell-infanzia-nidi-fioriti.html,2025-12-22T15:52:17.114162+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
festival della birra in piazza dei mestieri,,2025-06-20T00:00:00+02:00,,Piazza dei Mestieri,"Via Privata Miramare, 15, Milano, Precotto",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-della-birra-in-piazza-dei-mestieri.html,2025-12-22T15:52:18.833236+01:00,2025-06-20 00:00:00+02:00,,2025-06-20,0.0
Festival della carbonara vs cucina greca,,2025-09-26T00:00:00+02:00,,Piazza Castello,"Piazza Castello, Abbiategrasso, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-della-carbonara-vs-cucina-greca.html,2025-12-22T15:52:20.784034+01:00,2025-09-26 00:00:00+02:00,,2025-09-26,0.0
festival delle lettere- le migliori lettere: letture ed emozioni,,2025-06-21T00:00:00+02:00,,Casa Schuster,"Via Sant'Antonio, 5, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-delle-lettere-le-migliori-lettere-letture-ed-emozioni-amanda-sandrelli-cinzia-spano-sara-calvanelli-alice-mangione-corinna-grandi.html,2025-12-22T15:52:26.231244+01:00,2025-06-21 00:00:00+02:00,,2025-06-21,0.0
"Musica, televisione e serie tv: a Milano arriva il Festival dello Spettacolo",festival dello spettacolo,2025-10-24T00:00:00+02:00,,Superstudio Più,"Via Tortona, 27, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-dello-spettacolo-2025.html,2025-12-22T15:52:28.746041+01:00,2025-10-24 00:00:00+02:00,,2025-10-24,0.0
Incontri e laboratori per parlare di futuro: a Milano torna il festival della 'rivoluzione educativa',Base,2025-10-31T00:00:00+01:00,,Base Milano,"Via Ambrogio Bergognone da Fossano, 34, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-ied-fondazione-morelli-base-2025.html,2025-12-22T15:52:31.407110+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
"'Imagine', il festival con spettacoli, incontri e performance gratuite sul tema della speranza",Imagine,2025-02-09T00:00:00+01:00,,Piazza Adriano Olivetti,"Piazza Adriano Olivetti, Milano, Ortles",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-imagine-spettacoli-gratis.html,2025-12-22T15:52:34.837335+01:00,2025-02-09 00:00:00+01:00,,2025-02-09,0.0
"'Immersioni 2025', torna il festival di teatro in ogni angolo della città",Immersioni,2025-09-09T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-immersioni-2025-programma.html,2025-12-22T15:52:37.164561+01:00,2025-09-09 00:00:00+02:00,,2025-09-09,0.0
Festival internazionale dell'ingegneria 2025,,2025-09-19T00:00:00+02:00,,Politecnico di Milano,"Via Raffaele Lambruschini, Milano, Bovisa",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-internazionale-dell-ingegneria-19-21-settembre-2025.html,2025-12-22T15:52:40.345604+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
Festival internazionale dell’ingegneria 2025,,2025-09-19T00:00:00+02:00,,Politecnico di Milano - Campus Bovisa e Leonardo,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-internazionale-dell-ingegneria-2025.html,2025-12-22T15:52:42.380611+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
Il festival di marionette per bambini (e non solo),Carlo Colla & Figli,2025-12-07T00:00:00+01:00,,Base Milano,"Via Ambrogio Bergognone da Fossano, 34, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-marionette-base-milano-2025.html,2025-12-22T15:52:44.810528+01:00,2025-12-07 00:00:00+01:00,,2025-12-07,0.0
A Milano torna il festival del panettone artigianale (l'ingresso è gratuito),panettone,2025-11-29T00:00:00+01:00,,Palazzo Castiglioni,"Corso Venezia, 47, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-panettone-artigianale-2025.html,2025-12-22T15:52:47.495305+01:00,2025-11-29 00:00:00+01:00,,2025-11-29,0.0
A Milano arriva il festival dello spettacolo con i grandi nomi della televisione e delle fiction,Tortona,2025-10-24T00:00:00+02:00,,Superstudio Più,"Via Tortona, 27, Milano, Tortona",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-spettacolo-superstudio-tortona-biglietti.html,2025-12-22T15:52:50.051216+01:00,2025-10-24 00:00:00+02:00,,2025-10-24,0.0
"Hamburger, focaccia e arrosticini: il festival di street food alle porte di Milano",street food,2025-05-30T00:00:00+02:00,,Villa Casati Stampa,"Piazza Soncino, 5, Cinisello Balsamo, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-street-food-cinisello-balsamo-2025.html,2025-12-22T15:52:52.329431+01:00,2025-05-30 00:00:00+02:00,,2025-05-30,0.0
"'Street Food Corner', il festival del cibo di strada con musica e birre artigianali",Paderno Dugnano,2025-06-08T00:00:00+02:00,,Parco Lago Nord,"Via Valassina, 200, Paderno Dugnano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-street-food-paderno-dugnano.html,2025-12-22T15:52:54.152046+01:00,2025-06-08 00:00:00+02:00,,2025-06-08,0.0
Il festival di street food in una villa (e un parco) a due passi da Milano,festival street food Villa Arconati,2025-07-26T00:00:00+02:00,,Villa Arconati,"Via Fametta, 1, Bollate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-street-food-villa-arconati-2025.html,2025-12-22T15:52:56.368874+01:00,2025-07-26 00:00:00+02:00,,2025-07-26,0.0
Il festival che porta il teatro nei cortili delle periferie,Corvetto,2025-12-09T00:00:00+01:00,,Municipio 4,"Corvetto, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-teatro-municipio-4.html,2025-12-22T15:52:58.863438+01:00,2025-12-09 00:00:00+01:00,,2025-12-09,0.0
"Noodles, poke e gelati all'olio di oliva: a Milano arriva il festival vegano",Magnolia,2025-08-31T00:00:00+02:00,,Circolo Magnolia,"Via Circonvallazione Idroscalo, 41c, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-vegano-magnolia-2025.html,2025-12-22T15:53:01.026864+01:00,2025-08-31 00:00:00+02:00,,2025-08-31,0.0
"Musica, concerti e Super Taranta: il festival di Villa Arconati",Villa Arconati,2025-01-07T00:00:00+01:00,,Villa Arconati-FAR,", , ",Milan,milanotoday,https://www.milanotoday.it/eventi/festival-villa-arconati-2025.html,2025-12-22T15:53:02.831111+01:00,2025-01-07 00:00:00+01:00,,2025-01-07,0.0
"Festivalino, il festival della letteratura indipendente",Festivalino,2025-05-23T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/festivalino-festival-letteratura-indipendente.html,2025-12-22T15:53:05.256332+01:00,2025-05-23 00:00:00+02:00,,2025-05-23,0.0
Fever private cast debutta all’Hollywood Superprivè di Milano durante la Fashion Week,,2025-09-23T00:00:00+02:00,,SuperPrivè Hollywood Milano,"Corso Como, 15, Milano, Garibaldi",Milan,milanotoday,https://www.milanotoday.it/eventi/fever-private-cast-debutta-il-23-settembre-2025-all-hollywood-superprive-di-milano-durante-la-milano-fashion-week-un-esperienza-immersiva-e-imperdibile-stefano-reis-e-luca-pedrini.html,2025-12-22T15:53:07.442197+01:00,2025-09-23 00:00:00+02:00,,2025-09-23,0.0
"La Fiera d'Autunno, tra vintage e oggettistica (per fare beneficenza)",Fiera d'Autunno,2025-07-11T00:00:00+02:00,,Chiesa di San Vittore,"Via degli Olivetani, 3, Milano, Porta Magenta",Milan,milanotoday,https://www.milanotoday.it/eventi/fiera-autunno-san-vittore.html,2025-12-22T15:53:09.934657+01:00,2025-07-11 00:00:00+02:00,,2025-07-11,0.0
